"Date","Price","Open","High","Low","Vol.","Change %"
"27/02/2024","217.98","217.43","218.08","216.29","2.43M","0.47%"
"26/02/2024","216.96","213.42","217.54","213.25","2.68M","1.12%"
"23/02/2024","214.56","215.00","216.32","214.26","2.62M","0.27%"
"22/02/2024","213.99","212.48","215.54","212.48","3.03M","1.47%"
"21/02/2024","210.89","211.60","212.69","209.10","2.60M","-0.75%"
"20/02/2024","212.49","211.00","213.75","210.28","3.34M","-0.03%"
"16/02/2024","212.56","212.53","214.29","211.87","2.83M","0.01%"
"15/02/2024","212.53","211.47","213.12","210.65","2.64M","0.77%"
"14/02/2024","210.90","211.15","211.29","208.82","2.77M","0.59%"
"13/02/2024","209.67","210.22","210.97","207.61","3.38M","-1.22%"
"12/02/2024","212.26","212.25","214.01","211.61","4.04M","-0.10%"
"09/02/2024","212.47","211.55","214.25","210.41","4.79M","0.60%"
"08/02/2024","211.21","208.25","211.34","207.95","4.14M","1.02%"
"07/02/2024","209.08","207.08","209.15","205.60","3.27M","1.67%"
"06/02/2024","205.65","205.44","207.08","204.00","3.26M","-0.14%"
"05/02/2024","205.94","205.49","206.72","203.42","3.10M","-0.23%"
"02/02/2024","206.41","203.39","206.97","203.00","3.39M","1.57%"
"01/02/2024","203.22","200.36","203.47","199.88","3.03M","1.24%"
"31/01/2024","200.74","202.40","205.32","200.66","3.50M","-1.67%"
"30/01/2024","204.15","200.50","204.44","200.41","4.28M","1.64%"
"29/01/2024","200.86","201.91","202.90","199.07","4.94M","-0.28%"
"26/01/2024","201.43","192.54","204.77","192.26","13.56M","7.10%"
"25/01/2024","188.07","186.44","188.33","186.43","3.47M","1.21%"
"24/01/2024","185.82","187.09","188.42","185.73","3.05M","0.19%"
"23/01/2024","185.47","185.68","186.02","184.81","2.33M","0.25%"
"22/01/2024","185.01","184.26","186.77","184.06","3.15M","1.00%"
"19/01/2024","183.17","181.00","183.38","179.41","3.39M","1.88%"
"18/01/2024","179.79","180.10","180.19","177.81","3.22M","-0.67%"
"17/01/2024","181.00","179.45","181.60","179.00","2.38M","0.02%"
"16/01/2024","180.97","181.01","181.15","178.82","4.14M","-0.59%"
"12/01/2024","182.04","185.83","186.41","181.95","3.37M","-1.62%"
"11/01/2024","185.03","185.01","185.36","182.04","3.49M","0.03%"
"10/01/2024","184.97","185.03","186.10","183.67","2.76M","-0.96%"
"09/01/2024","186.77","187.83","187.99","186.34","2.06M","-1.29%"
"08/01/2024","189.21","188.22","189.33","186.38","3.44M","0.08%"
"05/01/2024","189.06","186.82","189.51","186.52","2.24M","1.03%"
"04/01/2024","187.14","186.01","188.57","185.76","2.78M","0.44%"
"03/01/2024","186.32","186.68","187.49","185.59","2.72M","-1.06%"
"02/01/2024","188.31","186.49","188.74","186.07","2.24M","0.52%"
